Compound,Compound_ID,Accepted,Adducts,Formula,Score,Fragmentation_Score,Mass_Error_ppm,Isotope_Similarity,Theoretical_Isotope_Distribution,Link,Description,Neutral_mass_Da,mz,Charge,Retention_time_min,Reason_of_identification,Number_of_identifications,Maximum_score,Second_highest_score,HYG_001,HYG_002,HYG_003,HYG_004,HYG_005,HYG_006,HYG_008,HYG_009,HYG_010,HYG_011,HYG_012,HYG_013,HYG_014,HYG_015,HYG_016,HYG_017,HYG_018,HYG_019,HYG_020,HYG_021,HYG_022,HYG_023,HYG_024,HYG_025,HYG_026,HYG_027,HYG_028,HYG_029,HYG_030,HYG_031,HYG_032,HYG_033,HYG_034,HYG_035,HYG_036,HYG_037,HYG_038,HYG_039,HYG_040,HYG_041,HYG_042,HYG_043,HYG_044,HYG_045,HYG_046,HYG_047,HYG_048,HYG_049,HYG_050,HYG_051,HYG_052,HYG_053,HYG_054,HYG_055,HYG_056,HYG_057,HYG_058,HYG_059,HYG_060,HYG_061
3.69_839.2220m/z,CSID571352,*,2M+H,C23H19N2O4S+,35.7,0,3.223452886,82.1167151,100 - 26.8 - 8.79 - 1.68 - 0.252,http://nonlinear.com/redirect/outbound?p=chemspider&param=571352,3-(Benzoyloxy)-5-methyl-2-phenyl-4-(phenylsulfonyl)-1H-pyrazol-2-ium,NA,839.2219884,1,3.690416667,Only identification found,1,35.7,35.7,206.480845,0,53.30456543,207.6875388,0,0,52.32937574,0,165.444971,82.9749136,9.31802392,0,0,0,0,75.93179321,0,0,118.0253906,0,0,122.7364192,58.97122192,0,0,0,0,0,0,0,0,66.59112597,0,63.21182299,0,0,187.1185298,0,0,0,242.5183176,112.040802,0,33.19247437,302.7235984,88.48239136,353.4989972,0,25.92932129,0,0,0,0,0,0,0,0,16.90625,0,0
3.68_528.1998m/z,CSID29763592,*,M+H-2H2O,C35H33NO4S,33.9,0,1.065776116,70.86179991,100 - 39.6 - 13 - 3.03 - 0.54,http://nonlinear.com/redirect/outbound?p=chemspider&param=29763592,"7-[3-(3,5-Dimethylphenoxy)-1-propyn-1-yl]-1,3-dimethyl-9-[(4-methylphenyl)sulfonyl]-6,8,9,10-tetrahydrochromeno[3,4-f]isoindole",NA,528.1997773,1,3.6828,Only identification found,1,33.9,33.9,365.9928654,265.0886216,189.0684509,550.200297,416.6323278,0,153.2215881,88.47903347,337.6164846,308.9284886,234.2687969,0,0,0,294.1640368,255.4683847,7.570007324,11.42272949,101.5760489,0,146.6019287,217.1678462,211.6769705,0,26.91070509,94.2540288,129.2692528,0,0,0,72.7835393,96.24713039,12.69622755,141.0206599,0,0,365.2922987,0,92.67250689,0,367.452856,185.6707449,348.1080923,228.4676514,300.9582219,312.3132634,261.9630413,392.8986591,36.09536695,0,0,0,0,0,0,0,0,0,0,0
3.68_563.1125m/z,CSID16252498,*,2M+H,C12H11NO7,38.3,0,-3.370744042,95.21543121,100 - 13.7 - 2.31 - 0.231,http://nonlinear.com/redirect/outbound?p=chemspider&param=16252498,"5-[(4-Nitrobenzyl)oxy]-4,5-dioxopentanoic acid",NA,563.1124857,1,3.679,Only identification found,1,38.3,38.3,0,0,0,3413.273883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65_1015.3081m/z,CSID65327805,*,2M+H,C27H30BrN3O2,28.2,0.151,-3.446418479,45.13415515,97.8 - 30 - 100 - 29.8 - 4.78 - 0.537,http://nonlinear.com/redirect/outbound?p=chemspider&param=65327805,Phenylalanyl-N-[2-(4-bromophenyl)ethyl]-Nalpha-methylphenylalaninamide,NA,1015.308059,1,3.648566667,Only identification found,1,28.2,28.2,0,0,0,2773.246892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.64_321.3321m/z,CSID65325938,*,M+H-H2O,C21H43BO2,21.9,0,-0.63743059,10.39716884,23.5 - 100 - 22.7 - 2.9 - 0.268,http://nonlinear.com/redirect/outbound?p=chemspider&param=65325938,"4,4,5,5-Tetramethyl-2-pentadecyl-1,3,2-dioxaborolane",NA,321.3321071,1,3.640966667,Only identification found,1,21.9,21.9,0,0,0,349.5589008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.64_266.1577m/z,CSID299114,*,M+H-H2O,C14H25NO3Si,36.3,0,2.032658096,83.83046518,100 - 21 - 5.96 - 0.777,http://nonlinear.com/redirect/outbound?p=chemspider&param=299114,"1-[2-(3-Cyclohexen-1-yl)ethyl]-2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecane",NA,266.1576573,1,3.63715,Maximum score by at least 10 points,2,36.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.700839495,255.8981488,0,0,0,0,0,0
3.59_530.1182m/z,CSID9737336,*,M+NH4,C19H22FIN6O2,38.6,0,2.068414974,95.42390315,100 - 23.1 - 2.96 - 0.274,http://nonlinear.com/redirect/outbound?p=chemspider&param=9737336,"2-Fluoro-8-[(6-iodo-1,3-benzodioxol-5-yl)methyl]-9-[3-(isopropylamino)propyl]-9H-purin-6-amine",NA,530.1181847,1,3.591516667,Only identification found,1,38.6,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.5090394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59_241.9992m/z,CSID10580108,*,M+K,C9H5F4N,37.7,0,1.290579534,90.24510613,100 - 10.2 - 0.463,http://nonlinear.com/redirect/outbound?p=chemspider&param=10580108,"N-Methyl-4,5,6,7-Tetrafluoro-2H-isoindole",NA,241.9992321,1,3.591516667,Only identification found,1,37.7,37.7,0,0,0,0,0,0,0,0,0,0,0,0,898.1639328,0,0,0,11.55672455,0,0,64.5238801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.1673377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.6705723,0,0,0,0,289.8335342,0,0,0,17.93169403
3.56_448.2723m/z,CSID65328681,*,M+NH4,C25H35ClN2O2,35,17.8,-0.429253502,57.79244033,100 - 28.2 - 36.2 - 9.48 - 1.4 - 0.147,http://nonlinear.com/redirect/outbound?p=chemspider&param=65328681,"(3E)-N-Benzyl-5-chloro-N-[(2E)-2,4-dimethyl-5-oxo-5-(1-pyrrolidinyl)-2-penten-1-yl]-2,4-dimethyl-3-pentenamide",NA,448.2723468,1,3.557283333,Only identification found,1,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.031313,0,0,0,0,0,0,292.4945388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919347019,0,0,0,0,199.2499084,0,0,0
3.55_526.1122m/z,CSID39831,*,M+H,C18H23N9O4S3,35.5,0,2.723669912,80.75176933,100 - 25.6 - 17.5 - 3.82 - 1.23 - 0.224,http://nonlinear.com/redirect/outbound?p=chemspider&param=39831,Cefotiam,NA,526.1122196,1,3.553483333,Only identification found,1,35.5,35.5,0,0,0,0,1.029049743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.664709508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54_494.3970m/z,CSID35013170,*,M+NH4,C28H48N2O4,35.9,0.0831,3.688512407,83.57209949,100 - 31.7 - 5.69 - 0.741,http://nonlinear.com/redirect/outbound?p=chemspider&param=35013170,"13,26-Dimethyl-2,15-dioxa-12,25-diazatricyclo[22.2.2.2~11,14~]triacont-12-ene-3,16-dione",NA,494.3969906,1,3.542066667,Only identification found,1,35.9,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.49_599.2718m/z,CSID34106,*,2M+H,C10H17N7O4,38.3,6.13,-6.515543308,92.74211557,100 - 13.7 - 1.7 - 0.147,http://nonlinear.com/redirect/outbound?p=chemspider&param=34106,(+)-Saxitoxin,NA,599.2717824,1,3.48785,Only identification found,1,38.3,38.3,0,0,0,0,0,0,0,0,0,0,2.004577517,0,0,0,0,0,19.32845404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43863992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.46_526.2683m/z,CSID65324101,*,M+Na,C30H37N3O4,35.7,2.01,1.27651289,78.0184722,100 - 34.1 - 6.47 - 0.883,http://nonlinear.com/redirect/outbound?p=chemspider&param=65324101,N-(4-Benzoylbenzoyl)-3-cyclohexylalanyl-3-cyclopropyl-N-methylalaninamide,NA,526.2682701,1,3.457416667,Only identification found,1,35.7,35.7,0,0,0,0,0,0,0,0,0,0,1.177276391,26.12695312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.3538497,0,0,0,0,0,0
3.40_494.3591m/z,CSID28639199,*,M+K,C27H53NO4,37,3.18,-3.2438251,85.59990156,100 - 30.3 - 5.26 - 0.667,http://nonlinear.com/redirect/outbound?p=chemspider&param=28639199,3-(Icosanoyloxy)-4-(trimethylammonio)butanoate,NA,494.3591399,1,3.396566667,Only identification found,1,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.446523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.39_298.1858m/z,CSID19265421,*,M+H-H2O,C13H25N5O4,36.8,2.94,-5.041645655,87.04170787,100 - 16.3 - 2.08 - 0.194,http://nonlinear.com/redirect/outbound?p=chemspider&param=19265421,"Bis(2-methyl-2-propanyl) (2-azido-1,3-propanediyl)biscarbamate",NA,298.1857767,1,3.39275,Only identification found,1,36.8,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.496877266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.29982064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.35_530.1042m/z,CSID65327240,*,M+NH4,C20H27Cl3N2O5S,27.8,1.35,-0.51203899,38.34271174,96.1 - 22.7 - 100 - 23.2 - 37.2 - 8.34 - 5.76 - 1.2 - 0.326,http://nonlinear.com/redirect/outbound?p=chemspider&param=65327240,"1,1,1-Trichloro-4-(5-hexyn-1-ylamino)-4-oxo-2-butanyl [2-(4-methyl-5-oxo-3-cyclohexen-1-yl)-2-propen-1-yl]sulfamate",NA,530.1041893,1,3.350916667,Only identification found,1,27.8,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.33493876,0,0,0,0,0
3.35_124.9242m/z,CSID6088,*,M+H-H2O,CH3I,39,0,-3.462008338,98.89624199,100 - 1.12,http://nonlinear.com/redirect/outbound?p=chemspider&param=6088,methyl iodide,NA,124.9241684,1,3.350916667,Only identification found,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.33_466.3176m/z,Glycocholic_acid,*,M+H,C26H43NO6,47.4,10.6,2.748136906,83.66267612,100 - 29.2 - 5.35 - 0.731,NA,Glycocholic acid,NA,466.3175933,1,3.3281,Maximum score by at least 10 points,8,47.4,36.5,0,117.6382446,854.9884394,321.7780872,100.0036424,0,0,0,0,0,519.6505169,0,0,0,583.0242205,100.6946937,0,43.45445251,26.74067385,0,0,116.4359127,362.1599383,0,10.13565063,123.0573752,0,0,328.6085957,0,0,0,0,0,0,58.95267678,558.5431865,963.9301637,379.2876716,12.51417542,327.2938896,4273.937041,71.40632613,214.5816202,35.44067971,28.99842231,2912.838549,0,28.17803955,0,0,0,0,0,0,0,0,64.92853189,0,0
3.31_665.2507m/z,CSID35014710,*,2M+H,C13H20N2O8,38.7,0.652,-0.727877735,93.5510617,100 - 15.3 - 2.74 - 0.3,http://nonlinear.com/redirect/outbound?p=chemspider&param=35014710,shinorine,NA,665.2507249,1,3.312883333,Only identification found,1,38.7,38.7,0,0,0,0,0.0043875,0,0,0,0,0,4.473739766,0,172.7618434,0,0,0,60.00163684,0,0,0,0,0,0,26.79971539,0,0,0,0,0,0,0,0,0,0,884.9580513,3.058904079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.40183426,832.1757018,0,612.929116,0,0,0,0
3.23_478.4419m/z,CSID9245734,*,M+NH4,C30H56OSi,32.3,0,-4.23221308,66.20786013,100 - 38.2 - 10.6 - 2.01 - 0.268,http://nonlinear.com/redirect/outbound?p=chemspider&param=9245734,(3β)-3-[(Trimethylsilyl)oxy]cholestane,NA,478.44192,1,3.2254,Only identification found,1,32.3,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22_552.2150m/z,CSID65323512,*,M+NH4,C22H27FN8O5S,39.8,11.7,0.468455629,87.91276254,100 - 28 - 9.33 - 1.85 - 0.293,http://nonlinear.com/redirect/outbound?p=chemspider&param=65323512,"5-[8-Fluoro-2-({[2-(4-morpholinyl)-2-oxoethyl]carbamoyl}amino)[1,2,4]triazolo[1,5-a]pyridin-6-yl]-N-(2-methyl-2-propanyl)-3-pyridinesulfonamide",NA,552.2149908,1,3.217783333,Only identification found,1,39.8,39.8,0,1.275635501,0,0.134656463,8.2930939,0,0,0,0.432832654,0,497.2243345,0,0,0,0,0.001565578,0.005523917,0,0,0,0,0.42592462,0,7.71740322,0,0,0,0,0,0,0,0,0,0,0,0.010116383,0,0,0,0.093342998,0,0,0,0,257.165263,8.25767888,0,0.84330964,0,0,0,0,0,0,0,0,0,0,0,0
3.16_813.1644m/z,CSID975061,*,2M+H,C19H20Cl2N4S,29,0,0.030074107,44.85786054,100 - 23 - 71 - 15.9 - 14.9 - 3.12 - 0.809 - 0.129,http://nonlinear.com/redirect/outbound?p=chemspider&param=975061,"4-[4-(2,4-Dichlorobenzyl)-1-piperazinyl]-6-ethylthieno[2,3-d]pyrimidine",NA,813.1644469,1,3.163566667,Only identification found,1,29,29,5211.226498,4976.758806,3042.20766,1785.922651,1223.907646,0,2046.046545,1319.762494,1631.039812,2619.536782,310.7935721,0,1187.24373,0,78.99908447,1726.494719,49.11668802,975.7905686,1633.085036,372.9517007,1143.751738,2176.123746,153.3862004,1791.25558,1596.282482,791.797182,0,2371.154499,2640.182202,715.6117163,1232.901583,0,703.0648796,613.3390499,4156.507552,143.3005391,836.3243264,2392.769316,204.3407283,0,2666.456393,1207.582804,4266.360664,2281.157451,1087.533888,3973.863913,2199.317492,1825.648654,1676.441996,3444.037645,0,32.97058105,3592.715375,1116.47723,0,2298.999417,0,2059.440859,1462.176859,373.8590212
3.16_553.3840m/z,CSID65328049,*,2M+H,C16H25BO3,22.6,0,-4.737488421,18.36092013,23.8 - 100 - 17.5 - 2.05 - 0.181,http://nonlinear.com/redirect/outbound?p=chemspider&param=65328049,"2-[1-(3-Methoxyphenyl)propyl]-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",NA,553.3840095,1,3.163566667,Only identification found,1,22.6,22.6,523.9144902,438.9526271,1351.355848,1233.827732,1459.507579,0,568.8759155,3043.824665,1575.537676,1317.813281,1648.731919,0,0,0,2608.645402,1685.87674,222.2174652,1373.134091,1009.467926,0,2070.273804,1833.608938,1929.759955,12.98268236,709.5315852,709.1012074,1508.602994,0,1140.905306,0,881.750272,713.2829599,1015.985562,1177.264017,0,287.2911079,1606.440787,459.5817864,2096.622009,11.07967515,110.6393428,900.994026,598.1601047,1571.499746,756.442029,1983.635269,792.0404964,1496.1003,899.3432279,618.2211231,0,0,0,0,0,0,0,580.9742482,834.7330324,0
3.13_462.3337m/z,CSID9093054,*,M+H-H2O,C24H50NO6P,38.6,0.302,-1.187023105,93.98587568,100 - 27.1 - 4.77 - 0.629,http://nonlinear.com/redirect/outbound?p=chemspider&param=9093054,1-(1Z-hexadecenyl)-sn-glycero-3-phosphocholine,NA,462.3337178,1,3.133133333,Only identification found,1,38.6,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028219649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.389242,0,0,0,0,0.000298929,0,0,0,0,0,0,0.002559095,0,0,0,0,0,0,0,0
3.05_422.0641m/z,CSID24607020,*,M+K,C20H22BrN3,27.5,0,3.328695725,41.26181494,100 - 23 - 99.8 - 22.5 - 2.46 - 0.171,http://nonlinear.com/redirect/outbound?p=chemspider&param=24607020,"6-Bromo-3-methyl-9-[2-(6-methyl-3-pyridinyl)ethyl]-2,3,4,5-tetrahydro-1H-pyrido[4,3-b]indole",NA,422.0641433,1,3.053266667,Only identification found,1,27.5,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.02_530.1056m/z,CSID65327240,*,M+NH4,C20H27Cl3N2O5S,26.9,0.373,2.252814553,36.961137,96.1 - 22.7 - 100 - 23.2 - 37.2 - 8.34 - 5.76 - 1.2 - 0.326,http://nonlinear.com/redirect/outbound?p=chemspider&param=65327240,"1,1,1-Trichloro-4-(5-hexyn-1-ylamino)-4-oxo-2-butanyl [2-(4-methyl-5-oxo-3-cyclohexen-1-yl)-2-propen-1-yl]sulfamate",NA,530.1056051,1,3.022833333,Only identification found,1,26.9,26.9,0,0,0,329.9352396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.760991,0,0,95.73468065,37.75982666,0,0,0,721.0167335,0,0,0,0,0
3.02_651.0660m/z,CSID78342,*,2M+H,C11H11N5O3S2,35.2,0,-2.93101068,79.43091034,100 - 15.6 - 10.8 - 1.48 - 0.404,http://nonlinear.com/redirect/outbound?p=chemspider&param=78342,Urothion,NA,651.0660331,1,3.019033333,Only identification found,1,35.2,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.52551443,0,0,0,0,0,0,7.602172852,0,0,0,0,0,0,0,0,0,0,0,19.51065016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.540308721,0,0,0,0,0,0,0,0
3.02_508.3762m/z,CSID24823061,*,M+H,C26H54NO6P,34.3,3.54,0.061621765,68.05014347,100 - 29.3 - 5.38 - 0.738,http://nonlinear.com/redirect/outbound?p=chemspider&param=24823061,LysoPC(P-18:0),NA,508.3761827,1,3.019033333,Only identification found,1,34.3,34.3,0,0,11.79095411,0,0,0,12.14918518,0,0,9.475967407,0,0,0,0,0,0,0.249461,0,0,0,0,0,0,16.30284691,0,1.322510432,0,0,0,0,0,0,0,0,113.3266374,12.05309398,1.415112161,0,0.000198562,60.11853432,0.044941029,0,0.004411116,0,0,0,23.85644555,0,0,0,0,213.0320282,0,0,0,131.0722251,0,0,0,0
3.01_376.2694m/z,CSID65327420,*,M+H-2H2O,C27H34BN3,21.7,0.469,-3.318408376,11.99908603,23.1 - 100 - 29.6 - 4.33 - 0.41,http://nonlinear.com/redirect/outbound?p=chemspider&param=65327420,"2-[1-(3,4-Dihydro-2(1H)-isoquinolinyl)octyl]-2,3-dihydro-1H-naphtho[1,8-de][1,3,2]diazaborinine",NA,376.2693602,1,3.007616667,Only identification found,1,21.7,21.7,178.7185531,0.441350958,354.8733903,2326.087285,0.14303742,0,12.55961068,2.233113552,0.92176246,0.744773358,2.353698892,0,0,0,1.426497246,0.068807501,0,0.115923865,0.875726481,0,0.728334503,0.348606676,0.633942581,0,0.009026471,1.319903066,9.239025553,0,0.434152238,0,0.229478425,0.454787281,0.956384978,0.251337778,0,0,0.190011715,0.230677526,0.292483551,0,1.012409158,0.88283149,0.103298023,1.351116517,332.8163563,149.8841238,12.63677231,33.56268308,0.050537291,0.004157149,0,0,0,0,878.525682,0,0,0.467597334,0,0
2.97_454.3275m/z,CSID5142223,*,M+Na,C27H45NO3,36.5,0,-3.909520077,86.8862722,100 - 30.2 - 5.02 - 0.598,http://nonlinear.com/redirect/outbound?p=chemspider&param=5142223,N-Stearoyl-L-phenylalanine,NA,454.3274783,1,2.965783333,Only identification found,1,36.5,36.5,0,0,0,0,0,0,0,0,0,0,0,132.8393506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.70750117,0,0,0,1218.720038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.3352394,0,0,0,0,8.472930431
2.94_260.2051m/z,CSID24607392,*,M+H,C13H21D3N2O3,39.2,0,1.026010927,97.46333171,100 - 15.1 - 1.69 - 0.14,http://nonlinear.com/redirect/outbound?p=chemspider&param=24607392,Methyl 2-methyl-6-[4-(~2~H_3_)methyl-1-piperazinyl]-6-oxohexanoate,NA,260.2050654,1,2.93915,Only identification found,1,39.2,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.2975068,0,0,0,0,0,0,0,0,0,0,0,0,0,246.8153542,0,0,0,0,0,0
2.93_490.3265m/z,CSID65327470,*,M+K,C25H50BNO3Si,22.7,2.61,-4.380446253,16.20305709,23 - 100 - 32.8 - 8.88 - 1.59 - 0.207,http://nonlinear.com/redirect/outbound?p=chemspider&param=65327470,"2-Cyclohexyl-3-(2-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}ethyl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-4-penten-2-amine",NA,490.3264819,1,2.93155,Only identification found,1,22.7,22.7,0.361961223,1.850932934,1.588017807,0.019321345,11.91940451,0.090598546,0.897273627,0,1.305726496,0.841614051,0.007997687,0,0,17.67595384,0.713399568,0.456647234,0.021248684,1.813864157,1.168554526,0,0.097016037,1.000826241,0.278871788,0,0,0,0,0,0.157807999,0,2.052866647,1.613617928,0.030790396,0.196160928,0,0,0.210791528,0.709549497,0.638245804,0,1.317949259,0.229164899,1.359639915,0.528918543,6.08610086,1.656671769,0.399157658,0,1.211341065,1.549932923,0,0.010246634,0,0,0,0,0.196083112,0,1.942053314,0
2.93_106.0377m/z,CSID470,*,M+Na,C3H5N3,39.3,0,1.394588583,98.31432238,100 - 4.4,http://nonlinear.com/redirect/outbound?p=chemspider&param=470,4-Aminoimidazole,NA,106.0376835,1,2.927733333,Only identification found,1,39.3,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92_530.1104m/z,CSID4445683,*,M+K,C24H24F3N3O3S,36.8,0,-3.724613286,88.43851633,100 - 28.2 - 8.98 - 1.75 - 0.259,http://nonlinear.com/redirect/outbound?p=chemspider&param=4445683,"5-(2,5-Dihydro-1H-pyrrol-1-ylcarbonyl)-1-isobutyl-3-methyl-6-[2-(trifluoromethyl)benzyl]thieno[2,3-d]pyrimidine-2,4(1H,3H)-dione",NA,530.1103757,1,2.916333333,Only identification found,1,36.8,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.84765557,0,0,0,0,0
2.91_414.3765m/z,CSID29755479,*,M+NH4,C24H48O2Si,36.7,0,0.887685254,84.53124282,100 - 31.7 - 8.51 - 1.47 - 0.178,http://nonlinear.com/redirect/outbound?p=chemspider&param=29755479,Dimethyl(2-methyl-2-propanyl)silyl (9Z)-9-octadecenoate,NA,414.3765344,1,2.908716667,Only identification found,1,36.7,36.7,0,0,0,0,0,0,0,0,0,0,0,0,50.09758244,3302.102477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.052217,0,0,0,0,0.30446514,0,0,0,0,0.156022292,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32331508,0,0,0,0,0,0
2.90_526.3355m/z,CSID4445267,*,M+H,C28H47NO8,40.2,11.9,-3.622589299,93.55773312,100 - 31.5 - 6.44 - 0.987 - 0.124,http://nonlinear.com/redirect/outbound?p=chemspider&param=4445267,pikromycin,NA,526.3355404,1,2.901116667,Only identification found,1,40.2,40.2,0.272345337,0,0,0,0,0,0,0,0,12.83671464,18.67438353,0,0,0,0,5.592495495,0,0,0,0,0.01057104,1.40252904,0.006020399,0,0,0,1.917110152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012850171,0,0,0,0,0,0.000917257,0,0,0,0,0,0,0,0,0,0.00290918,0
2.90_451.2159m/z,CSID34506846,*,M+H-2H2O,C33H30N2O2,35.5,1.99,-1.989512029,77.99958912,100 - 36.8 - 7 - 0.915,http://nonlinear.com/redirect/outbound?p=chemspider&param=34506846,Methyl (3E)-2-[anilino(phenyl)methyl]-2-(1-methyl-1H-indol-3-yl)-4-phenyl-3-butenoate,NA,451.2159077,1,2.897316667,Only identification found,1,35.5,35.5,0,0,0,0,227.6724288,95.01074123,0,26.75775726,148.8639314,0,1228.138231,0.038613791,0,0,0,119.0510754,0,72.83100875,0,0,38.27490234,0,0,0,0,0,0,0,0,0,0,0,79.02069051,0,0,0,147.651163,10.25976562,0,0,0,0,0,0,10.26971436,328.846026,0,61.39543524,171.5494699,0,0,2.431102377,0,0,0,0,0,0,0,0
2.89_475.2860m/z,CSID65326719,*,2M+H,C10H23NO3S,38.9,13,-2.217911276,84.16080808,100 - 12.4 - 5.84 - 0.623,http://nonlinear.com/redirect/outbound?p=chemspider&param=65326719,"3,7-Dimethyloctyl sulfamate",NA,475.2859545,1,2.8935,Only identification found,1,38.9,38.9,0,0,0,0,0,0,0,11.5187115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
