Compound,Compound_ID,Accepted,Adducts,Formula,Score,Fragmentation_Score,Mass_Error_ppm,Isotope_Similarity,Theoretical_Isotope_Distribution,Link,Description,Neutral_mass_Da,mz,Charge,Retention_time_min,Reason_of_identification,Number_of_identifications,Maximum_score,Second_highest_score,HYG_001,HYG_002,HYG_003,HYG_004,HYG_005,HYG_006,HYG_008,HYG_009,HYG_010,HYG_011,HYG_012,HYG_013,HYG_014,HYG_015,HYG_016,HYG_017,HYG_018,HYG_019,HYG_020,HYG_021,HYG_022,HYG_023,HYG_024,HYG_025,HYG_026,HYG_027,HYG_028,HYG_029,HYG_030,HYG_031,HYG_032,HYG_033,HYG_034,HYG_035,HYG_036,HYG_037,HYG_038,HYG_039,HYG_040,HYG_041,HYG_042,HYG_043,HYG_044,HYG_045,HYG_046,HYG_047,HYG_048,HYG_049,HYG_050,HYG_051,HYG_052,HYG_053,HYG_054,HYG_055,HYG_056,HYG_057,HYG_058,HYG_059,HYG_060,HYG_061
6.92_402.0846n,HMDB0001117,*,"M-H, M+Hac-H",C12H23N2O9PS,36.9,0.253,-4.065152367,88.76924546,100 - 15.1 - 7.44 - 0.973 - 0.184,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0001117,4'-Phosphopantothenoylcysteine,402.0845534,401.077277,1,6.922616667,Only identification found,1,36.9,36.9,608.5048696,17.18629666,19.81018066,19.52648926,293.1858643,0,0,33.14873253,0,0,20.03381348,407.9237177,20202.18312,13.46115788,35.26132059,0,0,17.1560581,0,0,94.25764465,114.1265877,154.401,20.93309772,39.61108303,0,0,0,0,0,0,11.57588243,0,42.61419678,0,0,136.800207,0,0,21.5446167,814.324885,90.25306702,233.180967,0,13744.38743,0,0,38.20106506,22.92964172,18.80801392,12.03469849,0,0,0,13.57711792,0,0,14.89863739,0,0
3.01_522.1143n,HMDB0248292,*,"M-H, M+Hac-H",C21H20F6N4O3S,35.6,7.14,-3.305486788,74.76418295,100 - 25.3 - 8.21 - 1.5 - 0.213,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0248292,"2-{4-[(2s)-4-[(6-Aminopyridin-3-Yl)sulfonyl]-2-(Prop-1-Yn-1-Yl)piperazin-1-Yl]phenyl}-1,1,1,3,3,3-Hexafluoropropan-2-Ol",522.114305,523.114305,1,3.008183333,Only identification found,1,35.6,35.6,1224.082629,1128.382005,1228.416918,925.3437594,1350.036606,95.39355921,1068.906437,1798.536289,940.5284823,1149.094512,1195.906917,27.96678587,116.5798286,185.6867524,854.9257098,2359.807028,104.8288454,443.1838684,976.4062364,369.1440164,1051.710996,988.7465837,971.3506804,373.3510363,879.3798601,1043.928646,961.3135636,103.9087555,707.9134118,123.0770787,643.9652432,935.3647123,815.2241917,1151.429255,168.2275383,156.140795,1599.989963,694.2762146,1165.262138,371.8308714,1360.934135,1488.521425,1087.284316,1568.352184,1275.874538,898.3086372,1133.41727,835.8385418,622.5283347,637.1839192,33.66677104,164.8459297,90.61948561,213.6986716,82.69573126,191.4187699,301.6200816,634.7039422,762.0945881,225.4498116
5.16_466.1747n,HMDB0242700,*,"M+Hac-H, M+Cl",C24H31ClO7,34.9,9.09,-2.347180398,68.2425269,100 - 26.6 - 36.8 - 9.15 - 1.62 - 0.217,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0242700,Loteprednol etabonate,466.1747368,467.1747368,1,5.1575,Only identification found,1,34.9,34.9,0,17.34631348,125.8331757,840.6050202,0,152.9256744,0,0,0,1422.148312,57.98356628,211.0933075,5713.758787,1126.717239,0,290.723114,303.1674056,269.2263784,0,1061.839568,0,972.6312256,38.42056227,406.9247909,0,14.69909668,0,208.3363495,0,693.4396343,85.95275879,0,14.30310011,593.0028076,365.6758428,4515.190637,0,0,0,0,297.6246018,41.81864977,944.1251619,327.2098153,3489.188799,0,61.94204807,0,0,0,862.3413705,4519.579088,6391.267019,111.6521001,71.97048235,0,146.5053406,278.2071695,0,401.2687511
6.00_242.1054n,HMDB0245807,*,"M-H, M+Hac-H",C14H14N2O2,37.1,0.204,-0.367439066,85.60220845,100 - 16.1 - 1.63 - 0.123,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0245807,3-Amino-4-methoxybenzanilide,242.1054387,241.0981623,1,6.003916667,Only identification found,1,37.1,37.1,0,33.49434201,0,0,0,0,0,0,92.64753559,0,0,0,0,0,0,0,0,443.4673117,0,0,0,15.32823658,0,0,0,0,0,6.337173462,240.7126229,155.9847174,105.5350075,0,0,0,0,0,0,0,0,0,0,0,18.12196893,0,0,18.96582445,0,0,364.569087,311.04457,187.9459531,0,0,0,0,0,0,54.82101121,179.7850332,0
9.87_294.1322n,HMDB0031693,*,"M-H, M+Hac-H",C12H22O8,36.7,0.457,2.499392972,86.1794049,100 - 13.5 - 2.49 - 0.254,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0031693,Ethyl (S)-3-hydroxybutyrate glucoside,294.1322028,295.1322028,1,9.865083333,Only identification found,1,36.7,36.7,67.1728518,529.2725442,58.74221849,9.442840576,0,63.11487549,0,71.88640743,0,20.44488525,0,145.0027556,0,0,9.877227783,0,304.6551683,0,224.866823,820.3855074,20.62228394,0,168.2901159,99.32801992,42.07575989,0,0,0,0,105.4215956,7.390563965,13.14973068,0,0,0,31.42267577,2211.236957,810.5234266,53.13922716,111.4616102,38.63825456,0,609.9519,0,0,700.0620336,1527.418525,169.7838976,0,1445.879113,74.79957916,92.9668622,327.8051877,0,173.057476,0,0,0,0,37.10527295
6.92_496.0439n,HMDB0041917,*,"M-H2O-H, M-H",C21H18Cl2N2O8,35.9,0.639,-0.161052895,78.90622732,100 - 24 - 68.3 - 15.9 - 13.1 - 2.83 - 0.492,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0041917,Lorazepam glucuronide,496.0439411,495.0366646,1,6.9188,Only identification found,1,35.9,35.9,0,0,0,0,0,0,0,0,0,0,0,0,2722.53525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3402.845902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.02_272.0980n,HMDB0255169,*,"M-H, M+Cl",C15H16N2OS,41.3,25.8,-1.061680543,82.19548649,100 - 18 - 6.25 - 0.894,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0255169,n-methyl-2-(4'-methylaminophenyl)-6-hydroxybenzothiazole,272.0980453,307.0674466,1,3.0196,Only identification found,1,41.3,41.3,2489.591891,2024.013285,2252.739816,2178.96522,2324.254632,2666.680591,2285.734959,3476.937748,2102.778156,1969.195831,3473.245931,1791.139837,2559.089742,5487.970838,1688.955764,4106.192616,2231.201581,1274.603588,2196.894974,3180.257504,2202.31923,1838.867711,1651.219981,2951.541498,1769.869166,2003.302283,1947.04451,1890.730875,1360.281391,2268.513504,1428.404092,1740.933637,1443.325935,4162.474034,2349.378681,3263.069476,3167.187555,1605.800428,2740.641009,3561.055426,2285.827341,2318.885833,2268.758687,2443.910118,2162.969008,1688.311088,3973.014661,1780.361964,1487.343415,1205.618029,1692.594611,3838.908936,2061.156135,6234.505951,2372.318947,7413.290818,2754.004389,1712.883658,1510.755713,2312.922289
7.01_419.0323n,HMDB0060506,*,"M-H, M+Hac-H",C12H19Cl2N3O7S,30.4,0.00879,0.572162728,52.71267275,100 - 15.4 - 71 - 10.7 - 14.9 - 2.18 - 0.823 - 0.105,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0060506,"S-(2,2-Dichloro-1-hydroxy)ethyl glutathione",419.0323161,418.0250397,1,7.0101,Only identification found,1,30.4,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.4237514,0,0,0,0,0,0,0,3236.0312,0,0,0,0,0
6.62_270.0559n,HMDB0060538,*,"M-H, M+Hac-H",C15H11ClN2O,36.5,10,-0.445658551,72.89841532,100 - 17.1 - 33.5 - 5.58 - 0.511,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0060538,Nordiazepam,270.0558703,269.0485939,1,6.617316667,Only identification found,1,36.5,36.5,0.973332615,0,0,82.06715393,0,0,0,0,146.3119374,0,17.43415737,6156.756969,0,0,0,0,3648.114852,772.9659712,222.4310451,0,0,0,0,0,0,0,0,0,6.597912951,0,0,0,0,38.1582489,0,0,0,0,0,0,405.5432457,0,14.81018019,50.56066847,0,0,0,0,33.01704454,0,0,0,3.653067944,0,0,0,0,0,0,0
7.82_245.9154n,HMDB0240624,*,"M-H, M+Hac-H",C8HCl3N2O,28.2,0,-0.089260105,40.99621074,100 - 9.43 - 96.5 - 9.07 - 31.2 - 2.92 - 3.45 - 0.317,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0240624,4-Hydroxychlorothalonil,245.9154238,244.9081474,1,7.817516667,Only identification found,1,28.2,28.2,0,0,0,0,0,5041.331203,0,0,0,0,0,2664.269762,4850.125553,10924.68772,0,0,7683.85923,0,0,6470.161286,0,0,0,6327.138481,0,0,0,3533.966831,0,8034.822015,0,0,0,0,2572.8708,5173.123943,0,0,0,5235.985391,0,0,0,0,0,0,0,0,0,0,11297.42004,4706.51213,5092.971026,10237.94796,7673.878533,11.57672119,4597.428015,0,0,4127.115977
7.82_406.1660n,HMDB0249317,*,"M-H, M+Hac-H",C22H22N4O4,34.4,0.499,4.64810374,76.86163565,100 - 25.7 - 3.98 - 0.459,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0249317,Bms-378806,406.1659931,405.1587167,1,7.817516667,Only identification found,1,34.4,34.4,239.9682245,6.56697884,62.37007799,0,0,0,17.10308715,0,4.900153422,0.137391268,0.004015164,0,0,0,143.5864382,0,0,0,0,0,467.1623554,0,215.8882636,0,0,0,564.2735976,0,0,0,0,23.34896851,0,0,0,0,130.017934,0,17.63278198,0,2.610009427,0.83144347,9.712535864,0.240969795,0,0,0,0,0,0,0,0,0,0,0,0,0,56.56038933,193.5027394,0
5.89_510.0599n,HMDB0254165,*,"M-H, M+Hac-H",C22H20Cl2N2O8,30.1,0,0.521061506,51.31757641,100 - 25.1 - 68.6 - 16.7 - 13.3 - 2.98 - 0.523,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0254165,Lormetazepam glucuronide,510.0599368,509.0526603,1,5.8898,Only identification found,1,30.1,30.1,0,0,0,0,0,0,464.166861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.85612488,0,0,0,0,0,0,0,0,0,0,0,0,0
5.27_497.1009n,HMDB0006866,*,"M-H, M+Hac-H",C16H27N4O8P2S+,38.6,9.13,-3.194132532,87.66226136,100 - 20.2 - 8.1 - 1.32 - 0.224,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0006866,2-Methyl-1-hydroxypropyl-ThPP,497.1008953,496.0936189,1,5.271616667,Only identification found,1,38.6,38.6,0,0,0,0.050890232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472752902,0,0,0,0,0
5.91_230.0698n,HMDB0245543,*,"2M-H, 2M+Hac-H",C9H11FN2O4,35.3,4.84,-2.238623103,74.14955978,100 - 10.7 - 1.35 - 0.103,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0245543,"2',3'-Dideoxy-3'-fluorouridine",230.06977,519.153391,1,5.905016667,Only identification found,1,35.3,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.69628859,0,0,0,0,0
5.66_476.1014n,HMDB0248775,*,"M-H, M+Hac-H",C18H22F2N4O5S2,35.7,0,3.054673485,82.19439943,100 - 23 - 12.6 - 2.42 - 0.59,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0248775,"N-(2-(((2,3-Difluorophenyl)methyl)thio)-6-(((1R,2S)-2,3-dihydroxy-1-methylpropyl)oxy)-4-pyrimidinyl)-1-azetidinesulfonamide",476.1014226,475.0941462,1,5.6644,Only identification found,1,35.7,35.7,16.49917751,63.82842875,28.92603926,111.9267402,97.19480848,11.6729905,6.158213366,42.83556154,50.34507595,160.033151,267.9969488,0.733850078,13.8843798,21.32569684,83.13845688,72.76716005,8.129743793,47.61122167,85.25470994,7.66897806,27.36269358,187.5089759,18.97278637,5.898109147,44.85401052,57.59273991,21.60409526,0,21.02351547,0.892740778,59.1902174,155.3037868,11.36611459,23.19333807,0.264903126,0,67.89985665,36.18045125,118.4880178,0,84.0329183,55.62799633,248.3534019,67.25643258,187.40525,133.3042394,30.75814426,16.57223549,38.06509239,24.1261348,0,12.73179496,0,0,0,0.507561277,24.23164151,18.77863975,34.06191708,2.454320316
4.77_389.0452n,HMDB0034071,*,"M-H, M+Hac-H",C11H19NO10S2,36.9,0,0.450345467,85.0963367,100 - 14.5 - 12.1 - 1.57 - 0.55,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0034071,Progoitrin,389.045213,388.0379366,1,4.768516667,Only identification found,1,36.9,36.9,0,0,0,0,0,0,0,11.54284668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.52_679.4412n,HMDB0012330,*,"M-H2O-H, M+Hac-H",C34H66NO10P,38.6,10.5,-1.750296692,84.82055387,100 - 38.3 - 9.18 - 1.65 - 0.241,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0012330,PS(14:0/14:0),679.4412447,660.4234036,1,7.517,Only identification found,1,38.6,38.6,99.40367915,184.8570557,210.7135925,25.83166504,434.0198573,0,197.6359553,221.0886159,226.8869324,379.5320374,655.323117,0,0,112.7105559,219.0221908,252.4078114,139.4312129,1060.131954,471.7024455,24.93960571,282.1675715,372.3286373,804.7901952,96.63467764,262.8470977,593.7372815,176.6156134,0,1455.101698,0,357.2050071,10.76211572,67.53323364,329.8948951,0,0,276.2947056,585.9430158,163.1761186,104.5693542,704.6796267,307.3051302,1203.586339,920.5557717,233.6575453,55.019104,959.6076328,117.4618852,92.70047821,269.7411952,11.62202937,12.32998657,0,28.90676512,0,0,0,304.887996,242.4523578,0
9.36_255.1303n,HMDB0245756,*,"M+Hac-H, 2M+Hac-H",C13H21NO2S,37.4,0,3.742048307,91.20844526,100 - 15.5 - 6.06 - 0.781,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0245756,"2,5-Dimethoxy-4-propylthiophenethylamine",255.1302546,569.2743602,1,9.358183333,Only identification found,1,37.4,37.4,1226.47944,5334.250756,448.6425224,939.7734119,355.0303901,0.795163494,705.9495141,2078.348208,469.2287223,46.04064041,25.79740908,7.214150925,1.944553358,4.373522222,1221.561791,1097.775099,1.585484277,7019.427773,1231.476614,46.97555749,13.50442553,93.36432904,822.7858732,6.030476348,9488.565603,1174.276782,355.2806161,0,322.2579132,0,608.0153895,454.1405909,0,125.6841468,0,3.865094746,0,3973.187501,116.4151611,7.038626852,268.5583949,1152.421467,2319.633421,123.6829931,629.5278733,1569.594906,3406.507467,2063.626734,748.7549008,3751.320066,0,66.40850634,0.795308309,37.46639926,0.383002413,7.645113293,27.73193585,147.5971379,572.1166114,2.488846612
9.98_380.1737n,HMDB0033466,*,"M-H, M+Hac-H",C22H24N2O4,39.1,2.22,0.189729499,93.68978856,100 - 25 - 3.81 - 0.432,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0033466,Di-4-coumaroylputrescine,380.1736794,381.1736794,1,9.9754,Only identification found,1,39.1,39.1,27792.4427,22384.58561,55179.22533,34880.16653,10246.01673,16207.96301,10569.83099,18294.28025,9171.526996,37354.2526,72876.96075,8848.457346,7133.479832,5366.651953,6088.06515,6262.793642,18280.27288,22655.39539,12322.03894,10672.433,14308.94938,29195.69143,11738.13153,14978.24638,41334.47321,15701.35574,17592.85215,2145.585386,28612.41683,5378.416253,18000.91231,8528.664333,12523.7388,24263.0393,10198.1721,9993.565251,2187.594985,12990.49849,6645.794264,6267.695879,11174.96995,19407.33508,29816.45042,23494.76163,12637.1549,46094.25728,31872.00966,28844.22909,6407.417702,9919.13449,5656.40602,8076.421934,7748.204176,10269.30704,11987.28207,9971.91261,5887.423502,10930.87641,11432.46332,8232.75115
2.60_327.1318n,HMDB0037846,*,"M-H, 2M-H",C15H21NO7,45,37.3,-0.057496973,87.674751,100 - 17.1 - 2.81 - 0.314,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0037846,N-(1-Deoxy-1-fructosyl)phenylalanine,327.1317832,326.1245068,1,2.5964,Only identification found,1,45,45,999.8005735,745.4908671,115.1803488,1956.904671,391.7528396,257.6141579,852.8040941,183.7369195,696.8036603,615.5448904,47.09725904,2285.561167,1123.158265,355.2417712,376.9026329,49.69215393,1206.997148,358.6494632,1102.644706,839.4006276,93.32481289,489.7570736,368.2486749,5654.606896,14.57743835,825.5369101,12.83203125,589.605426,199.6319733,526.5637101,613.7960539,453.1117427,250.5098387,0,3278.689981,500.4643649,0,512.5164578,0,430.4069671,872.0515118,283.5370606,763.9102621,75.49360537,2790.35629,71.69198608,166.1207556,420.9691615,0,30.94285583,3297.471869,208.4451096,3058.025942,582.9554722,1812.023001,294.6041248,786.9512949,894.4834211,114.4377747,1250.161021
6.59_410.2361n,HMDB0247173,*,"M+Hac-H, M+Cl",C26H35O2P,39,0,-3.441232399,99.03128547,100 - 28.6 - 4.35 - 0.465,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0247173,"2-Dicyclohexylphosphino-2',6'-dimethoxybiphenyl",410.2360553,411.2360553,1,6.5907,Only identification found,1,39,39,0,0,0,0,0,0,0,0,0,0.048512882,1.312587141,1.046032885,81.17802021,0,0,0,0,0.068533022,0,0,0,0,1.935804628,4.687462743,0,0.201610466,0,0,0,70.71051126,0,0,0,0.32160193,0,0,0,0,0,0,0.717017606,0,0,0,98.2927544,0,0,0,0.011233457,0,0,0,0,0,0,0,0,0,0,0
6.59_363.0446n,HMDB0253056,*,"M-H, M+Hac-H",C16H12Cl2FN5,30.7,0,-2.095017165,56.21979614,100 - 19.3 - 65.7 - 12.4 - 11.3 - 2.03 - 0.182,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0253056,"7-(2-Chloro-6-fluorophenyl)-5-(4-chlorophenyl)-1,5,6,7-tetrahydrotetrazolo[1,5-a]pyrimidine",363.0446184,362.037342,1,6.5907,Only identification found,1,30.7,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653.800966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022375652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.26_185.0180n,HMDB0257610,*,"M-H, 2M-H",C4H11NO3S2,38.7,4.6,-0.311457572,89.33084829,100 - 6.53 - 9.84 - 0.561 - 0.317,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0257610,3-Amino-4-sulfanylbutane-1-sulfonic acid,185.0179776,369.0286787,1,4.261633333,Only identification found,1,38.7,38.7,0,0,0,0,0,332.8290326,0,0,0,0,0,0,0,0,0,12.39701843,0,15.70696974,0,0,0,0,0,175.8496629,0,0,0,69.39967107,0,29.75597134,0,0,0,0,0,12.02898433,1.170636403,0,0,0,0.25960191,56.70504713,0,0,0,0.006274614,0,0,0,12.9487915,0,0,0,0,0,0,237.8603668,0,0,0
7.03_449.3152n,Glycochenodeoxycholic_acid,*,"M-H, 2M-H",C26H43NO5,73.2,85.6,2.312687394,94.96718714,100 - 29.2 - 5.13 - 0.67,NA,Glycochenodeoxycholic acid,449.3151626,448.3078862,1,7.029116667,Maximum score by at least 10 points,9,73.2,56.5,12118.12917,89916.75225,113485.5447,103206.1303,86095.69149,31572.87908,29690.20607,55570.4499,28954.68344,38722.73659,74512.38348,1796.174597,16342.81012,41981.92205,104259.7272,116492.8744,20735.21239,131109.308,42993.57244,54210.74239,21765.57932,40496.94929,138738.5075,124542.7634,63921.9336,61805.55467,55563.44006,57384.26719,201581.6303,134576.8511,27282.58577,8862.321489,58653.98229,37587.11816,39153.34773,128396.3247,129568.6679,246103.205,153329.2531,26093.43121,165297.3355,458361.5066,93971.56684,73199.60876,20036.12577,8280.501906,310789.7327,13160.85589,44786.44864,36053.18531,96207.82992,64220.25364,20219.38091,20824.35022,6392.792368,24929.16411,128320.1418,66979.69325,26494.56342,25094.79726
6.60_462.2280n,HMDB0257632,*,"M-H2O-H, M+Cl",C26H30N4O4,38.4,19.3,2.790784036,76.11802992,100 - 30.1 - 5.19 - 0.655,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0257632,SCHEMBL13960539,462.2279954,443.2101543,1,6.5983,Only identification found,1,38.4,38.4,19.71173057,0,0,0,0.434952753,41.4075605,0,0.030963302,12.2371217,0.47593284,0.173307234,260.4004348,160.6454906,94.62365367,0,0.63005186,89.87443542,1.733831124,0,78.53472558,14.16134573,0,1.072606268,256.7516083,0,0,0.366697138,27.10944758,1.404723761,326.0009184,0,0,0.867081938,0,615.2933039,348.8756805,14.55310106,0,82.7646637,61.59715271,42.77610212,0,0,5.624148628,19.62875067,0,0,0,0,0,131.2682582,210.1643967,443.0025845,444.0610789,8.04858668,302.9240465,612.4336856,0,1.249887628,93.36610413
6.29_378.1214n,HMDB0244274,*,"M-H, M+Hac-H",C21H18N2O5,40.1,8.81,-0.479981181,92.29213233,100 - 23.8 - 3.75 - 0.442,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0244274,10-Methoxycamptothecin,378.1213902,379.1213902,1,6.293016667,Only identification found,1,40.1,40.1,411.8300118,0,0,0.788274536,86.55250322,0,0,0,0,0,96.42045558,0,0,2031.371551,0,35.35903762,0,0,1283.469989,0,0,0,0,0.044192142,0,22.71443476,0,3.269026659,0,0,566.8446254,0,0,0,0,0,0,0,0,0,0,0,0,0,5.375208404,0,0,0,0,0.855844847,8.783377232,0,4.263500427,0,0,31.91847013,0,0,0,0
5.30_274.0506n,HMDB0059981,*,"M-H, M+Hac-H",C11H14O6S,37.7,0.584,-1.708776806,90.09109983,100 - 13.1 - 6.54 - 0.745 - 0.125,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0059981,4-Hydroxy-5-(phenyl)-valeric acid-O-sulphate,274.0506409,273.0433644,1,5.29825,Only identification found,1,37.7,37.7,0,0,0,0,0,0,426.6892684,0,0,0,89.78326368,0,0,3793.837636,0,0,0,1215.423209,28.91581726,0,0,0,0,0,0,99.19978438,0,0,280.9986969,0,0,0,18.42312603,0,0,95.02203902,0,0,544.9731156,0,703.4708394,18.59507425,0,0,0,0,0,0,55.50148103,836.926274,0,0,0,0,0.662413263,0,0,0,0,0
7.82_540.2436n,HMDB0248704,*,"M-H2O-H, M-H",C33H33FN2O4,39.6,7.93,2.226194361,92.58295517,100 - 37 - 7.46 - 1.07 - 0.122,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0248704,Atorvastatin lactone,540.2436385,521.2257973,1,7.821316667,Only identification found,1,39.6,39.6,375.347234,19.35686467,1.825406867,47.74617132,3.165656003,0,0,0,2.945296939,1.427520764,0.709049423,351.0893852,0,0,1.159610108,0,0,212.9426164,12.16757151,0,1.248772033,0,5.912570626,0,30.97042847,0,0,0,0,0,0,0,0,0,0,0,0,44.09781104,0,0,0,11.99984741,13.33569843,1.970617508,26.65225563,0,43.25174314,6.623343788,0,483.9828361,0,0,0,79.09907402,147.6403438,0,0,0,0.898779778,0
8.18_175.9625n,HMDB0254641,*,"M-H, M+Hac-H",CH6O6P2,35.6,3.21,-8.380731008,83.99779058,100 - 1.38 - 1.24,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0254641,Methylenediphosphonic acid,175.9624865,174.95521,1,8.179866667,Only identification found,1,35.6,35.6,286.2218688,452.6842557,148.8440328,71.09140778,338.3870942,402.2525166,386.7685938,358.066188,282.9881862,345.8190236,198.5534788,85.3900075,315.3917309,564.1237988,108.1615042,455.1964857,267.6922149,15.43542433,144.7544254,484.9132208,136.3244091,184.8201639,71.05545855,726.348234,18.9942627,157.179227,62.54347229,80.56784821,0,169.033147,16.6225667,33.12820435,17.35450745,66.14339447,300.2296051,384.7971829,130.014691,18.12783051,48.3527298,596.7720889,256.6701423,173.1221111,276.1721824,323.6255198,204.9753527,152.5674807,118.5076976,142.8860735,16.98724365,16.68463945,212.5331235,272.414181,308.5996961,323.5174917,118.4127114,407.5148883,335.1814674,0,35.37884941,332.1323649
6.97_468.2187n,HMDB0253087,*,"M-H2O-H, M-H",C25H29FN4O4,38.3,2.08,2.925507163,92.95529576,100 - 29 - 4.87 - 0.602,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0253087,Henatinib,468.2186534,449.2008123,1,6.972066667,Only identification found,1,38.3,38.3,343.727335,47.78748202,314.8923458,150.4129611,653.5978539,1.391551142,157.5895686,196.4079703,101.3491095,941.5899575,624.37874,49.05490112,82.4511279,126.6266013,223.9804668,1110.58548,0,85.28120359,559.3768616,12.34614611,80.69976284,615.7977693,260.9239065,746.2376999,0,436.6984742,80.83871301,0,71.98125041,45.64216614,798.2712817,56.09233141,163.8924013,85.0756775,335.2282942,0,4.135106578,275.4867572,94.91865587,0.98529381,505.8746,1426.86823,344.651557,153.1425204,517.9377087,0,87.49804584,22.55358863,501.7271642,456.7559914,158.7397477,36.34676787,0,537.1439043,0,176.7307941,80.27354852,265.2211525,41.65747142,251.6069616
6.98_113.0589n,HMDB0000562,*,"2M-H, 2M+Hac-H",C4H7N3O,39.9,1.34,-0.528293908,98.74258371,100 - 5.54 - 0.334,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0000562,Creatinine,113.0588521,225.1104278,1,6.975866667,Only identification found,1,39.9,39.9,5439.574484,2026.08487,1764.823668,2024.155881,13367.00342,2477.971539,1966.062399,2151.737668,1826.192875,1660.349418,2690.87508,1991.863689,2474.46985,3189.918637,2247.077225,1644.936903,3133.017287,2576.230491,1655.798326,2735.222422,3605.21986,3863.586354,8740.039765,4436.831222,2783.868622,1825.609114,2342.774184,2537.053527,2167.554807,3368.84513,1878.10803,1269.976052,1427.968895,2450.616324,1951.121864,3406.189374,4572.134173,1793.005481,1500.028237,3349.808382,4080.767926,5710.660339,5496.02875,2119.518315,1684.703215,1822.311099,1412.490857,1931.761795,3361.883934,3170.563015,2095.76277,2910.914365,2207.198471,2041.072948,2744.615387,2266.81174,3035.512787,2199.758079,2114.072831,2422.299143
